FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC93.3.dat
# Format: Focal Data File 1.0
# Updated: Wed Aug 23 08:40:01 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Wed Aug 23 08:31:52 CEST 2017
StartTime=1503469912527
# Observation stopped: Wed Aug 23 08:39:22 CEST 2017
StopTime=1503470362527
 
Answer.1=OC93.3
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Control
Answer.5=Yellow right
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
1706, 3
2718, 4
5114, 1
7405, q
9388, 1
13244, o
13597, u
14974, q
15761, 1
16894, 2
17674, w
19127, 2
20747, 4
21544, 3
22364, 1
22749, q
24839, 1
27039, 3
30092, 1
30285, q
30734, 1
32906, 3
37397, 1
42416, o
42553, u
43079, q
43338, 1
44143, 2
44355, w
45400, 2
46143, 4
48117, o
50487, u
54069, 3
55087, 1
55417, q
56732, 1
59681, 3
62436, o
64300, u
65861, 1
66466, q
67127, 1
67999, 2
68350, w
70103, 2
72670, 3
76857, 2
77275, w
79159, 2
80298, 4
84825, 3
86910, 1
87564, q
88004, 1
90060, o
90609, u
92291, q
92803, 1
93725, 3
97627, 4
101181, 2
101739, w
102226, 2
105699, 1
109720, 3
117843, 1
122406, 2
126521, 4
131107, 2
136530, o
139360, u
140522, w
143097, 2
147276, 1
147744, q
148251, 1
154642, 2
155411, 4
160865, 3
164096, 1
167043, o
168697, u
174144, 2
175029, w
178646, p
