FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC62.2.dat
# Format: Focal Data File 1.0
# Updated: Thu Jul 20 12:23:35 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Thu Jul 20 12:15:03 CEST 2017
StartTime=1500545703237
# Observation stopped: Thu Jul 20 12:22:33 CEST 2017
StopTime=1500546153237
 
Answer.1=OC62.2
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Control
Answer.5=Blue left
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
3445, 1
20922, q
24085, 1
32096, q
48482, 1
64809, q
67499, 1
67947, 2
71106, 3
73410, 4
76150, o
76411, u
78115, 3
79501, 1
82217, q
83224, 1
87015, o
88062, u
89021, 3
92527, o
92768, u
94663, 1
95394, q
96260, 1
97071, 2
97491, w
100016, 2
104629, w
106422, 2
112728, 4
117634, 2
119232, w
120188, 2
132755, w
134015, 2
137304, 1
137960, q
138631, 1
141501, 2
142847, w
143568, 2
144577, 1
144910, q
146934, 1
152391, 3
152834, 4
155987, o
162334, u
163499, 2
163720, w
164814, 2
165925, 1
167201, 3
170368, 1
170611, q
171440, 1
173646, 2
174006, w
174767, 2
175906, 4
181570, 2
185550, 4
187393, 3
188292, 1
188635, q
190082, 1
191629, 2
191994, w
193164, 2
195887, 4
203113, 2
216894, 4
217653, 3
221549, o
229551, u
234484, 1
236472, q
236783, 1
239244, 2
239960, w
241140, 2
242696, w
247634, 2
252761, w
253401, 2
255649, 4
258585, 3
259190, 1
259676, 2
259911, w
260766, 2
262909, w
264127, 2
266025, 4
269350, 3
270160, 1
270531, q
271307, 1
276398, 2
276756, w
277263, 2
279603, 1
307150, q
316583, p
