FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC28.4.dat
# Format: Focal Data File 1.0
# Updated: Wed Jul 12 11:50:45 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Wed Jul 12 11:42:16 CEST 2017
StartTime=1499852536345
# Observation stopped: Wed Jul 12 11:49:46 CEST 2017
StopTime=1499852986345
 
Answer.1=OC28.4
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Treatment
Answer.5=Yellow right
Answer.6=2x
 
 
 
#BEGIN DATA
0, i
11905, u
17801, 3
27113, 1
38129, 3
41898, 1
48193, q
57825, k
66746, 1
68121, 2
70393, w
75641, 2
80625, 1
81633, q
86930, 1
91537, q
95010, 1
98155, 2
101010, w
104089, 2
105809, 4
108129, 3
113217, o
114657, u
118177, 1
119409, q
119793, 1
125834, o
127417, u
138593, o
139082, u
144161, 3
148097, 4
154105, o
155394, u
160265, 3
164914, o
165601, u
168697, 1
178065, q
180921, 1
186434, 2
188449, w
189537, 2
192041, 4
197329, 3
202337, o
203393, u
207953, 1
212153, o
212545, u
215721, q
216961, 1
218801, 3
223073, o
223633, u
234361, 1
239977, o
242449, u
245841, q
248058, 1
253505, 3
257345, o
257889, u
262810, 1
264682, 2
273753, w
275849, 2
277825, 1
281273, 3
282257, o
284409, u
294153, 4
295969, 2
303649, w
304082, 2
306225, 3
311337, o
312618, u
314906, 1
315793, q
317905, 1
322065, 2
324146, 4
330345, o
332393, u
337889, 3
344297, o
344913, u
351873, 4
357217, 2
361457, o
362881, u
374457, w
377857, 2
382729, i
389746, u
390426, w
392866, 2
393866, 1
395217, q
395641, 1
396985, o
397513, u
400010, q
400993, 1
401825, 2
403153, w
405649, 2
407265, o
407521, u
408161, w
408953, 2
411178, 3
416081, o
416785, u
419010, o
419849, u
421609, 1
427625, 2
430249, o
431153, u
432865, o
433658, u
436369, o
440897, u
442169, w
446793, 2
450000, EOF
