FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC77.1.dat
# Format: Focal Data File 1.0
# Updated: Mon Jul 24 08:12:17 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Mon Jul 24 08:08:32 CEST 2017
StartTime=1500876512773
# Observation stopped: Mon Jul 24 08:12:17 CEST 2017
StopTime=1500876737773
 
Answer.1=OC77.1
Answer.2=Osmia cornuta
Answer.3=Male
Answer.4=Control
Answer.5=
Answer.6=4x
 
 
 
#BEGIN DATA
0, u
2253, 3
5005, o
5708, u
9460, o
20372, u
24556, 4
29397, 3
29973, 1
39068, 2
39764, 1
42876, o
43260, u
48909, o
54413, u
55780, 3
60142, 4
63340, o
63861, u
66845, 2
72541, 1
77948, o
79044, u
87821, 2
89588, 4
90397, 3
92644, 1
94381, 2
95749, 4
98533, 3
99941, 1
100821, 2
104380, 4
105589, 3
106789, 1
109444, o
117252, u
121028, 3
124333, o
124804, u
128621, 4
134245, 2
135796, 4
138357, 3
140836, 1
142533, 2
143941, 4
146469, 2
147789, 1
150717, o
151204, u
158629, 2
159677, 4
162157, 3
164853, 1
169484, 3
176357, 3
176740, 4
179716, o
180364, u
182709, 3
184829, 2
188917, 4
189524, 3
189964, 1
200853, 2
202525, 4
202637, 3
204613, 1
207773, 2
209085, 1
215036, o
215549, u
222085, 3
225000, EOF
