FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC135.3.dat
# Format: Focal Data File 1.0
# Updated: Thu Jul 06 12:26:44 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Thu Jul 06 12:18:38 CEST 2017
StartTime=1499336318594
# Observation stopped: Thu Jul 06 12:26:08 CEST 2017
StopTime=1499336768594
 
Answer.1=OC135.3
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Treatment
Answer.5=Yellow left
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
6756, 4
23092, 3
35676, 1
37547, q
42265, p
106172, u
111996, p
123837, u
135538, p
138116, u
151201, 1
153433, q
155852, 1
157106, o
157844, u
158545, q
159253, 1
159818, 2
161074, w
161244, 2
163858, 1
164632, q
165633, 1
166498, q
169158, 1
170013, 2
174684, 1
176205, q
179527, 1
181789, 4
182433, 3
187477, 2
187974, 1
188413, q
197082, 1
198802, o
200351, u
203314, q
207012, 1
209525, o
210585, u
211133, q
211638, 1
213183, o
213394, u
214024, q
214327, 1
216149, 2
217192, w
218160, 2
220290, 1
221700, q
222120, 1
224134, 3
224861, 4
229155, o
230235, u
232052, 3
237611, 1
239587, q
244059, 1
246713, 2
252737, 3
253115, 4
255392, o
258605, u
263723, 2
264529, w
267198, 2
269252, w
270761, 2
272057, 4
272779, o
273727, u
279224, o
280160, u
281933, 1
284698, 3
285776, o
286497, u
287842, o
288817, u
291832, 1
293179, q
293764, 1
295631, 3
296175, 4
298332, o
298951, u
299797, o
300793, u
303682, o
306489, u
314880, 3
316076, 1
316963, q
318258, 1
318752, q
319286, 1
328357, o
329306, u
330258, q
331871, 1
333602, w
336815, 2
338803, 4
339307, 3
339930, 1
340592, q
342584, 1
344234, 3
345156, 4
347016, o
347917, u
351547, o
352624, u
353859, 3
355640, 1
356853, q
357839, 1
358944, 2
360602, o
361577, u
362385, w
368141, 2
368843, w
369411, 2
370208, 3
372456, o
373048, u
374737, o
377197, u
382328, o
383927, u
388871, 4
390528, 2
391298, w
391780, 2
392492, o
396064, u
397239, w
397672, 2
398744, 1
400196, 3
403149, 4
404995, 2
405444, w
406364, 2
408166, o
411844, u
414280, w
415606, 2
416588, 4
417505, 3
423740, 1
424776, q
425891, 1
426720, 2
427119, w
427989, 2
429641, o
431001, u
431876, w
432900, 2
433939, 1
434506, 3
439455, o
442563, u
444292, o
446010, u
447640, 4
450000, EOF
