FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC112.4.dat
# Format: Focal Data File 1.0
# Updated: Mon Aug 28 11:06:28 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Mon Aug 28 10:57:40 CEST 2017
StartTime=1503910660555
# Observation stopped: Mon Aug 28 11:05:10 CEST 2017
StopTime=1503911110555
 
Answer.1=OC112.4
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Treatment
Answer.5=Yellow right
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
11786, 2
12458, w
12834, 2
13387, 1
13730, q
14930, 1
16803, q
18747, 1
22186, o
28450, u
44274, q
44994, 1
46811, 2
47994, w
51898, 2
54634, w
57162, 2
64483, o
72850, 1
74379, q
76778, 1
79291, 2
80490, w
88674, 2
93882, w
99666, 2
105883, 1
106818, q
110690, 1
111682, 2
114307, w
122642, 2
129731, 1
131802, q
132147, 1
139610, p
146723, u
147546, p
148698, u
154826, 1
160746, q
161546, 1
162730, 2
167674, w
169082, 2
176194, w
179554, 2
183835, 1
184858, q
188890, 1
191226, 2
195994, w
197186, 2
207810, 1
209394, q
212778, p
220539, u
220978, 1
225770, 3
237210, o
237666, u
246274, 1
249226, q
251770, 1
254906, o
256074, u
259874, q
263578, 1
264138, 2
267370, w
270642, 2
278010, w
278474, 2
281826, 1
283226, q
286027, 1
300466, q
301979, 1
304762, 3
310242, 4
333290, 3
352890, 1
354330, q
357690, 1
368522, 3
370586, 4
382178, 2
384810, w
390907, p
419354, u
422018, 2
422666, 1
423074, q
429410, 1
437859, 2
440490, w
442114, 2
445690, 1
447538, q
449922, 1
450000, EOF
