FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC32.1.dat
# Format: Focal Data File 1.0
# Updated: Mon Jul 10 12:21:07 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Mon Jul 10 12:16:41 CEST 2017
StartTime=1499681801733
# Observation stopped: Mon Jul 10 12:20:26 CEST 2017
StopTime=1499682026733
 
Answer.1=OC32.1
Answer.2=Osmia cornuta
Answer.3=Male
Answer.4=Control
Answer.5=
Answer.6=4x
 
 
 
#BEGIN DATA
0, u
2203, 2
8549, 1
11543, o
12464, u
15741, 2
18090, 3
19719, o
20869, u
27777, 4
29994, o
30746, u
31019, 2
32953, o
34164, u
36054, 4
37632, 2
42140, o
42703, u
46350, 3
49866, o
50730, u
54193, 1
56920, 3
59597, o
60343, u
62195, o
63361, u
67354, o
67770, u
104266, o
104628, u
106962, 4
108857, o
110171, u
111555, 3
113658, 2
115710, 4
119827, 3
120276, 1
121541, 2
124918, 4
129212, 3
132241, o
134087, u
136529, 3
155836, 2
156812, 4
158962, o
160149, u
166356, 2
172598, o
173061, u
176280, 4
178032, 3
184914, 1
190332, 3
192951, 1
195297, 2
196768, 4
197792, 3
200367, 1
202251, o
203621, u
207427, 2
210083, 4
211047, o
211621, u
213111, o
213470, u
216861, 3
217598, 1
219673, 2
222692, 3
225000, EOF
