FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC110.1.dat
# Format: Focal Data File 1.0
# Updated: Thu Aug 24 13:13:19 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Thu Aug 24 10:46:54 CEST 2017
StartTime=1503564414193
# Observation stopped: Thu Aug 24 10:54:24 CEST 2017
StopTime=1503564864193
 
Answer.1=OC110.1
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Treatment
Answer.5=
Answer.6=2x
 
 
 
#BEGIN DATA
0, t
186709, u
188840, 1
191850, 2
193506, 4
195898, 3
228039, 4
230371, 2
234183, o
235499, u
237498, 1
238152, q
238529, 1
241867, 3
243356, 1
245608, 2
247345, 4
248367, 3
249078, e
249858, 3
252643, 1
254443, q
254880, 1
256383, 2
263232, 1
266188, o
266800, u
267270, q
273178, 1
276266, o
276940, u
278369, q
278968, 1
285425, 4
285753, r
286201, 4
288383, o
289021, u
292524, 2
295696, 1
296354, q
297440, 1
300236, 3
304283, e
308252, 3
308929, 2
314566, w
314566, k
314935, 2
316051, 1
316343, q
317719, 1
318951, 2
320949, 4
322104, r
322534, 4
323574, 3
325377, e
326850, 3
328064, 1
329780, 2
330682, 4
331201, 3
343817, 2
344090, 1
344382, q
347655, 1
348703, 2
352172, 4
352687, r
353160, 4
354829, 3
355169, e
355611, 3
357546, 1
358235, 2
358597, w
359536, 2
362060, w
362417, 2
363678, 1
364006, q
364749, 1
367843, o
368135, u
369823, q
384054, 1
388848, 2
389952, 4
391114, 3
391701, 1
392884, q
394062, 1
395422, 3
395938, e
396792, 3
401808, 1
402444, q
403685, 1
404714, 2
407068, 4
408296, 2
410368, 1
412228, 2
413471, w
414169, 2
417845, 1
419150, q
419412, 1
420176, q
421122, 1
422031, 2
424109, 1
425124, 3
426239, t
428027, u
428574, 4
433530, r
433989, 4
435030, 3
438060, 1
439866, 2
440271, w
440815, 2
441694, w
441924, 2
442288, 1
443098, q
443672, 1
444637, 3
445125, e
445390, 3
446897, 4
448594, 2
450000, EOF
