FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC57.3.dat
# Format: Focal Data File 1.0
# Updated: Wed Jul 19 08:50:33 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Wed Jul 19 08:42:36 CEST 2017
StartTime=1500446556137
# Observation stopped: Wed Jul 19 08:50:06 CEST 2017
StopTime=1500447006137
 
Answer.1=OC57.3
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Treatment
Answer.5=Yellow left
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
5520, 1
10312, 2
19507, 1
20350, q
22924, 1
28002, o
30684, u
32563, q
35734, 1
37089, 3
41265, o
43148, u
49358, 4
51006, 2
52064, w
54140, 2
54433, 1
55035, q
59096, 1
60320, 3
62021, 4
68044, 2
69265, w
70098, 2
71098, 1
72095, q
76250, p
84555, u
86066, 1
87190, 2
88628, o
91124, u
100041, 4
106280, 2
109061, 1
110571, q
113572, 1
118053, o
118479, u
120076, o
120626, u
126161, 3
131230, 4
134279, 2
135543, w
138876, 2
140115, 1
146718, 3
151879, 1
153602, q
155970, p
208056, u
281388, 1
344439, 3
344976, 4
371059, 2
373008, 1
374087, q
376544, 1
378154, 3
380376, 1
381061, q
383841, 1
384599, 2
386092, w
386567, 2
387452, 4
394428, 3
395877, 1
396433, q
398840, 1
403546, q
404713, 1
405916, o
406628, u
407764, q
409011, 1
411522, 2
414402, 4
415799, 3
418341, 1
422886, o
423918, u
450000, EOF
