FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC121.1.dat
# Format: Focal Data File 1.0
# Updated: Fri Aug 25 14:00:20 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Fri Aug 25 13:56:35 CEST 2017
StartTime=1503662195484
# Observation stopped: Fri Aug 25 14:00:20 CEST 2017
StopTime=1503662420484
 
Answer.1=OC121.1
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Control
Answer.5=
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
26483, 2
27618, 1
31409, o
32175, u
34684, 3
37239, 4
38825, 2
41014, 1
42075, o
42888, u
43252, o
43888, u
52676, 3
55143, 4
55744, 2
60588, 3
65884, 2
66671, 1
77600, 2
79464, 1
81439, 4
84217, o
86398, u
92380, 2
92645, 1
94238, o
94669, u
104252, 2
104862, o
105454, u
111511, 4
113911, o
116086, u
116827, o
118021, u
120197, o
121073, u
136312, 2
147565, o
148351, u
148734, 1
152677, 2
155407, o
155754, u
159322, 1
163420, 3
174117, o
181018, u
181377, 1
181717, o
182639, u
184368, 3
186728, o
188068, u
188677, 4
190542, 2
193437, o
193813, u
195757, 4
200539, o
201001, u
203604, 2
207772, 4
209664, 3
213318, 1
214777, o
215263, u
216268, 2
217734, 4
220043, o
220637, u
222560, 3
225000, EOF
