FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC142.2.dat
# Format: Focal Data File 1.0
# Updated: Wed Aug 30 13:47:07 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Wed Aug 30 13:38:26 CEST 2017
StartTime=1504093106800
# Observation stopped: Wed Aug 30 13:45:56 CEST 2017
StopTime=1504093556800
 
Answer.1=OC142.2
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Control
Answer.5=Blue left
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
12314, 4
14016, o
15922, u
19235, 2
24029, 1
28891, q
29235, 1
31452, 3
33433, 2
42629, 1
43266, q
43672, 1
46232, 3
47967, 4
51325, o
51780, u
53042, 2
54100, w
55275, 2
58049, 1
58943, q
66308, p
105694, u
126342, 1
131957, q
133343, 1
134246, 2
134720, w
135361, 2
136582, 1
136895, q
188019, 1
189268, q
190264, 1
190916, 3
194723, 4
195097, 3
199031, 4
199599, 3
201533, 1
202292, q
211926, 1
212233, q
230342, 1
232163, q
242006, 1
243437, q
243940, 1
245689, q
246020, 1
247988, q
249155, 1
251397, q
251801, 1
254767, q
258385, 1
261916, 2
262245, w
268836, 2
269477, w
283387, 2
283992, w
284722, 2
288281, w
288846, 2
290682, w
291209, 2
292117, 1
292627, q
294798, 1
308477, 2
309047, w
309572, 2
311105, 1
311432, q
311892, 1
312575, 2
316171, 1
316651, q
318259, 1
319475, 3
324379, o
328526, u
338012, 2
338902, 1
340175, q
340689, 1
345563, 2
346006, w
346522, 2
348340, 1
349029, q
349648, 1
352856, 2
353483, w
354235, 2
358695, 4
360094, 2
367050, 4
382057, 3
383565, 2
384583, 1
385297, q
385990, 1
387189, 2
389446, w
389677, 2
390305, 4
392837, 1
393246, q
397514, 1
399916, q
400398, 1
402738, q
403653, 1
410035, 2
411228, w
411838, 2
413560, 4
416970, 1
418638, q
419870, 1
421102, 2
422660, 4
426673, 1
427582, 2
428474, 3
429251, 4
438996, 2
450000, EOF
