FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC44.2.dat
# Format: Focal Data File 1.0
# Updated: Fri Jul 14 08:40:46 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Fri Jul 14 08:32:04 CEST 2017
StartTime=1500013924209
# Observation stopped: Fri Jul 14 08:39:34 CEST 2017
StopTime=1500014374209
 
Answer.1=OC44.2
Answer.2=Osmia cornuta
Answer.3=Male
Answer.4=Treatment
Answer.5=Yellow right
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
4035, 1
29410, q
32498, 1
35427, o
36768, u
50335, q
51818, 1
56691, 3
63076, o
63914, u
73431, o
74660, u
78541, q
80099, 1
82604, 2
84299, w
86206, p
144075, u
199655, p
203297, u
212163, 2
219423, o
220368, u
221975, o
222808, u
223114, w
223669, 2
224310, 1
225014, q
225776, 1
227283, 3
227918, o
234827, u
240007, 1
244404, q
245008, 1
245731, 2
247985, 4
252254, o
254299, u
257293, 3
259707, 1
262783, q
263723, 1
264636, 2
265292, w
271725, 2
272829, 1
275813, o
276148, u
276759, 3
278432, 2
296837, 2
297449, w
301076, 2
301931, o
304912, u
313904, o
314531, u
316462, 1
317744, q
318189, 1
319752, 2
320795, w
324036, p
327875, u
330117, 2
333316, w
340011, 2
340861, 1
343603, o
345971, u
348271, q
348748, 1
349367, 2
350237, w
354606, 2
355768, o
356237, u
357269, 4
359889, 3
364461, 1
365162, q
366921, 1
367784, 2
368412, w
377421, 2
377664, o
378531, u
379202, w
382110, 2
383590, o
384781, 4
388682, u
392726, 3
394074, 1
397424, o
397802, u
408335, 2
418324, 1
426896, q
427612, 1
428259, 2
428933, w
448016, 2
449375, o
450000, EOF
