FirstLineOfData=25
#-----------------------------------------------------------
# Name: OC81.4.dat
# Format: Focal Data File 1.0
# Updated: Wed Aug 23 09:43:31 CEST 2017
#-----------------------------------------------------------
 
FocalMasterFile=D:/JWatcher/Datos/FU Experiments.fmf
 
# Observation started: Wed Aug 23 09:35:48 CEST 2017
StartTime=1503473748484
# Observation stopped: Wed Aug 23 09:43:18 CEST 2017
StopTime=1503474198484
 
Answer.1=OC81.4
Answer.2=Osmia cornuta
Answer.3=Female
Answer.4=Control
Answer.5=Blue left
Answer.6=2x
 
 
 
#BEGIN DATA
0, u
4772, 4
17578, 1
18451, 3
29800, 1
31836, q
35390, 1
43981, 2
44392, w
46124, 2
50839, w
52035, 2
55968, 4
60903, 2
62496, w
64440, 2
66973, 1
69196, q
87101, 1
88392, 2
92244, 4
99667, o
101600, u
107567, o
108573, u
113666, 2
115442, 1
116495, q
119023, 1
125294, 3
129697, 1
141017, 3
148131, o
149058, u
154428, 4
160175, 2
162569, w
164341, 2
166849, o
167587, u
181702, w
183731, 2
185325, 1
186675, q
190546, 1
196767, o
198407, u
207002, o
207734, u
209211, q
211278, 1
213511, 3
219361, o
220373, u
226272, 1
227457, q
234714, 1
236780, 2
240703, w
241704, 2
244825, o
245821, u
252511, 4
260686, 3
265522, o
266274, u
273758, 1
287821, 2
292656, o
294471, u
298098, w
299996, 2
301912, 1
303066, q
316843, 1
320984, 4
327683, o
328337, u
330654, 3
346785, 2
350448, w
358923, 2
360911, 1
362761, q
365036, 1
372344, o
372540, u
374233, q
376393, 1
379075, 3
392077, 1
394524, q
396623, 1
403650, 2
411371, 1
412174, q
414395, 1
415782, q
416465, 1
418617, 2
424059, o
425196, u
427991, 4
442402, 2
445787, 1
447439, q
448685, 1
450000, EOF
